"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.977463437073697,0.832599553926791,0.977415073091765,0.00621118808557444,0.965241368142835,0.989588778040695,0.00621118808557444,0.961416112811089,0.993414033372441,"Colon Adenocarcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",133,1896,"Colon Adenocarcinoma","OtherCancerType"
