"","auroc","aupr","rep","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.943333333333333,0.992265144280778,"Fold1","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"2",0.9,0.987543372410802,"Fold2","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"3",0.756,0.968792778267424,"Fold3","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"4",0.908,0.990337838319471,"Fold4","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"5",0.749019607843137,0.969991665021884,"Fold5","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"6",0.852,0.982444048810231,"Fold6","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"7",0.854901960784314,0.984141978110452,"Fold7","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"8",0.776,0.968040904871925,"Fold8","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"9",0.87843137254902,0.985334590800242,"Fold9","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
"10",0.862745098039216,0.984918095357204,"Fold10","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_CQ_libsize","metadataSamplesAllQC_HiSeq_RNA",52,504,"SolidTissueNormal","PrimaryTumor"
