"","pred","obs","BLCA","BRCA","CESC","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","OV","PRAD","READ","SARC","SKCM","STAD","THCA","UCEC","UVM","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"30","PRAD","STAD",0.0283043067902327,0.0267269946634769,0.0243973359465599,0.0261453688144684,0.0216086450964212,0.0286134146153927,0.0232903156429529,0.0320531278848648,0.0218566674739122,0.021610539406538,0.0225536990910769,0.0242566522210836,0.0218038186430931,0.0247983057051897,0.0219797734171152,0.0229655280709267,0.25419807434082,0.0220524482429028,0.021615631878376,0.0240626633167267,0.196032971143723,0.0287939514964819,0.0375275500118732,0.0227521918714046,300,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"31","STAD","STAD",0.0358891934156418,0.0407110713422298,0.0369084849953651,0.0350584574043751,0.033665981143713,0.0425611212849617,0.0609926730394363,0.0420864932239056,0.0339777879416943,0.041381374001503,0.0622068718075752,0.0439167693257332,0.0352103598415852,0.0367040373384953,0.033849474042654,0.0389435030519962,0.0352710038423538,0.0343574211001396,0.0336768701672554,0.0512898713350296,0.062987893819809,0.0509753823280334,0.041893545538187,0.0354843325912952,310,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"32","GBM","STAD",0.0330553613603115,0.0345180071890354,0.043111190199852,0.0318255126476288,0.0297324750572443,0.035445012152195,0.110675722360611,0.036308366805315,0.0299430899322033,0.0297350734472275,0.0306481290608644,0.0333760008215904,0.0300606526434422,0.0324155613780022,0.0421741344034672,0.0385497845709324,0.0321559607982635,0.030343122780323,0.029742082580924,0.0478870943188667,0.0932647436857224,0.0516728423535824,0.0622206591069698,0.0311393793672323,324,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"33","GBM","GBM",0.0437096208333969,0.039762768894434,0.0382385775446892,0.0340226702392101,0.0324365124106407,0.035761509090662,0.141309380531311,0.0380221009254456,0.0421250611543655,0.0327964127063751,0.0326837375760078,0.0362324304878712,0.0449005030095577,0.0353636182844639,0.0325423777103424,0.0347772277891636,0.0339829176664352,0.0373911038041115,0.0324469991028309,0.0489516519010067,0.0425366424024105,0.0349849164485931,0.0395539961755276,0.0354672931134701,340,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"34","GBM","GBM",0.0317113399505615,0.0291998945176601,0.0371223464608192,0.0252241194248199,0.0241468250751495,0.0252856742590666,0.267605036497116,0.0526373088359833,0.035904299467802,0.0244757272303104,0.0326142832636833,0.0286125335842371,0.0252997539937496,0.0263258665800095,0.0241638831794262,0.0741680860519409,0.0451765619218349,0.0248204115778208,0.02415463142097,0.0289036855101585,0.0261173769831657,0.0285541992634535,0.0262894984334707,0.0314866304397583,349,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"35","GBM","GBM",0.0283923596143723,0.0314041748642921,0.0287577118724585,0.0269880741834641,0.0258354432880878,0.0270539335906506,0.292965769767761,0.0302843227982521,0.026047945022583,0.0259022451937199,0.0525131188333035,0.0305451266467571,0.0269157309085131,0.0282363034784794,0.0486922152340412,0.0276998113840818,0.0270671471953392,0.029781736433506,0.025961896404624,0.0458570756018162,0.0291504226624966,0.0275121126323938,0.0281279589980841,0.0283073708415031,359,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"36","GBM","GBM",0.0440844856202602,0.0403181463479996,0.0491136983036995,0.0437744744122028,0.0328895635902882,0.0344407446682453,0.127007901668549,0.0575595982372761,0.0331600867211819,0.0328924395143986,0.0352503098547459,0.0373553261160851,0.037148367613554,0.0358575507998466,0.0329127907752991,0.03526296839118,0.0344575643539429,0.0402436926960945,0.0329001918435097,0.0380316600203514,0.0351126156747341,0.0390327535569668,0.0367471911013126,0.0344458594918251,367,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"37","READ","COAD",0.0423192530870438,0.0282828379422426,0.0237834043800831,0.152650415897369,0.0211981330066919,0.0245571509003639,0.0241939518600702,0.0296623986214399,0.0213482975959778,0.0218426659703255,0.0581496432423592,0.0236788671463728,0.0215824414044619,0.0289970263838768,0.0215970352292061,0.0233123991638422,0.0248672589659691,0.22196564078331,0.0212049875408411,0.0345475040376186,0.0376676581799984,0.0331453457474709,0.0355795286595821,0.0238661486655474,372,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"38","COAD","COAD",0.0394672490656376,0.0552472360432148,0.0301661510020494,0.143701165914536,0.0267615839838982,0.0341601967811584,0.0329885818064213,0.0737733319401741,0.026975067332387,0.0267639253288507,0.0357826352119446,0.0299153570085764,0.0275358445942402,0.036632876843214,0.0270628780126572,0.0293842479586601,0.0289429128170013,0.0273112170398235,0.0267702341079712,0.0433715283870697,0.0324582383036613,0.0602661520242691,0.0765387415885925,0.0280226431787014,383,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"39","READ","COAD",0.0898479744791985,0.0303617995232344,0.0347029380500317,0.11125261336565,0.0266689751297235,0.0278685819357634,0.0304379556328058,0.0455001816153526,0.0274183824658394,0.0266713090240955,0.0282457042485476,0.0297899395227432,0.0268437135964632,0.039027526974678,0.0283438768237829,0.029328890144825,0.0321848951280117,0.124668173491955,0.0266775954514742,0.0421187691390514,0.0290163084864616,0.0363568402826786,0.0429445654153824,0.0337225273251534,413,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"40","THCA","COAD",0.0376310534775257,0.0609228946268559,0.0346838757395744,0.0343634858727455,0.0283706840127707,0.0297046713531017,0.0304834991693497,0.0481936670839787,0.0566378384828568,0.0283731706440449,0.0431621558964252,0.042823564261198,0.0427209846675396,0.0333121977746487,0.0336481928825378,0.0507354810833931,0.0572867467999458,0.0293001178652048,0.0320221111178398,0.0507251583039761,0.0383550226688385,0.0641951337456703,0.0626351311802864,0.0297131575644016,416,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"41","READ","COAD",0.0549800582230091,0.0400012470781803,0.0291094146668911,0.0990327820181847,0.0258241146802902,0.0374269895255566,0.0271281823515892,0.0423569977283478,0.0266227200627327,0.0258263722062111,0.0269535295665264,0.0288462080061436,0.0266371015459299,0.0520205236971378,0.0263139884918928,0.0402896031737328,0.0311652924865484,0.137941837310791,0.0258324611932039,0.0371866077184677,0.0284659489989281,0.0440760590136051,0.0573114231228828,0.0286505464464426,426,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"42","COAD","COAD",0.0480535849928856,0.0861459225416183,0.0319491326808929,0.0979014486074448,0.0331623964011669,0.0324091389775276,0.0328386835753918,0.0336957201361656,0.0404881872236729,0.0317460186779499,0.0358722098171711,0.0484878607094288,0.0403755307197571,0.0347328558564186,0.0327946320176125,0.0327475741505623,0.0323626473546028,0.0389479249715805,0.031761422753334,0.0457981564104557,0.0407870784401894,0.0362400636076927,0.0336309969425201,0.0470708683133125,428,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"43","COAD","COAD",0.0319931656122208,0.0558558478951454,0.0327272415161133,0.203541025519371,0.0290201008319855,0.0302452277392149,0.0306774731725454,0.0314781069755554,0.0290889125317335,0.0291128531098366,0.0296433120965958,0.0345735959708691,0.0291845351457596,0.0314611010253429,0.0290242955088615,0.0371967442333698,0.0318259112536907,0.0565037317574024,0.0294262189418077,0.0431512370705605,0.0356094837188721,0.0307297743856907,0.0314176417887211,0.0465124845504761,441,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"44","READ","COAD",0.0372096225619316,0.0496394708752632,0.0265731774270535,0.0939531177282333,0.022681500762701,0.0237017460167408,0.0241123754531145,0.0279861222952604,0.0228637736290693,0.022683484479785,0.0351821817457676,0.0253358259797096,0.0630963742733002,0.0295112561434507,0.0244905594736338,0.0232878755778074,0.0250150449573994,0.160597264766693,0.0227585975080729,0.129294842481613,0.0261875092983246,0.0318623483181,0.028069369494915,0.0239065624773502,448,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"45","COAD","COAD",0.0290220957249403,0.0371971502900124,0.0252157971262932,0.340920239686966,0.0233241450041533,0.0309909749776125,0.0250611416995525,0.0321364663541317,0.0237708706408739,0.0233261920511723,0.0237824097275734,0.0340852774679661,0.0236553195863962,0.0303474180400372,0.0234754513949156,0.0246598888188601,0.0246030148118734,0.0316587314009666,0.0235456544905901,0.0294010620564222,0.0294593442231417,0.0448198094964027,0.039431519806385,0.0261100046336651,456,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"46","THCA","COAD",0.0397745333611965,0.0344416610896587,0.0334195084869862,0.0971381440758705,0.0245931353420019,0.0326770879328251,0.026424627751112,0.0584701187908649,0.025171410292387,0.0245952885597944,0.0255615431815386,0.0359397381544113,0.0248221307992935,0.0296608470380306,0.029117040336132,0.0363697037100792,0.0258072186261415,0.0469452850520611,0.0246010851114988,0.0936350002884865,0.0301585290580988,0.129721879959106,0.0394345298409462,0.031519953161478,468,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"47","LUSC","THCA",0.0369601547718048,0.0395234115421772,0.0364434868097305,0.0380622409284115,0.0285910572856665,0.0412294827401638,0.0576794371008873,0.0555982254445553,0.028842356055975,0.0285935588181019,0.0292241424322128,0.0391375571489334,0.0288492944091558,0.0337530560791492,0.0881586819887161,0.0347183756530285,0.0329347662627697,0.0291782636195421,0.0286002978682518,0.0374858006834984,0.060982022434473,0.07232715934515,0.0631831884384155,0.0299439523369074,476,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"48","BRCA","THCA",0.0362724103033543,0.0735872611403465,0.0353434234857559,0.0360917635262012,0.034025464206934,0.0375133417546749,0.0361719839274883,0.0521247163414955,0.0531141683459282,0.0340284444391727,0.0473334416747093,0.0455854497849941,0.034344881772995,0.0462673343718052,0.0641279891133308,0.0351192243397236,0.0356476232409477,0.03514014929533,0.0351028218865395,0.0386545434594154,0.0378140807151794,0.0377778969705105,0.0431760847568512,0.0356355123221874,480,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"49","KIRP","THCA",0.0373793132603168,0.0334127806127071,0.0313601195812225,0.0304260179400444,0.0290075372904539,0.0303164962679148,0.030837494879961,0.0316423028707504,0.0292413383722305,0.0290100760757923,0.13926737010479,0.0324021764099598,0.0303330924361944,0.0316252075135708,0.0352007448673248,0.0409612730145454,0.0303904693573713,0.0296032987535,0.0291061364114285,0.072967603802681,0.0432227402925491,0.0990299209952354,0.0428763218224049,0.0303801409900188,484,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"50","HNSC","THCA",0.0498506352305412,0.0355882197618484,0.0381709635257721,0.0264744684100151,0.025422940030694,0.0266183242201805,0.0421149358153343,0.102044351398945,0.0762626603245735,0.0254251640290022,0.0507474727928638,0.044963400810957,0.0315229035913944,0.0281140822917223,0.0254408940672874,0.0281601883471012,0.0572628527879715,0.0259450785815716,0.0257314201444387,0.0445673167705536,0.0367001928389072,0.0351234152913094,0.0910741239786148,0.0266739688813686,486,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"51","UCEC","THCA",0.0711472183465958,0.0324461981654167,0.0331563204526901,0.0372323952615261,0.0294142849743366,0.035355918109417,0.0443826764822006,0.0400555431842804,0.0296703819185495,0.0294168572872877,0.0296384748071432,0.032910130918026,0.0302652921527624,0.0821826234459877,0.0300083495676517,0.0335625670850277,0.0335091650485992,0.0299109164625406,0.0294237937778234,0.0447674319148064,0.0426399447023869,0.0697152465581894,0.0961313918232918,0.0330568999052048,487,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"52","SKCM","THCA",0.0646899938583374,0.0300223361700773,0.0506835505366325,0.0264679230749607,0.0253375135362148,0.0265325177460909,0.0298082549124956,0.0938715860247612,0.0472980737686157,0.0253397319465876,0.0264634676277637,0.0320718102157116,0.0254964735358953,0.039612527936697,0.025998666882515,0.02904062718153,0.0583456158638,0.025857899338007,0.0253457054495811,0.100020982325077,0.0429037325084209,0.0530606433749199,0.0354407541453838,0.0602896213531494,488,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
