"","pred","obs","BLCA","BRCA","CESC","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","OV","PRAD","READ","SARC","SKCM","STAD","THCA","UCEC","UVM","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"1","PRAD","COAD",0.0398496389389038,0.0552191622555256,0.0280736517161131,0.0544638000428677,0.0269287154078484,0.0269349198788404,0.0269441623240709,0.0378821603953838,0.0269259084016085,0.0269220601767302,0.0284703224897385,0.0411905162036419,0.0269409380853176,0.0612809434533119,0.0269446801394224,0.0269591715186834,0.106641680002213,0.0277018025517464,0.0269290786236525,0.0550685040652752,0.101956002414227,0.0381454229354858,0.0546898059546947,0.0269369091838598,22,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"2","SKCM","COAD",0.0381743125617504,0.0325374938547611,0.0319907031953335,0.0421142317354679,0.0314481444656849,0.0314553901553154,0.03146618232131,0.0442399010062218,0.0314448699355125,0.0314403735101223,0.0314480997622013,0.0461241416633129,0.0314624197781086,0.0376330725848675,0.0314667895436287,0.0314837135374546,0.0549951493740082,0.0323509760200977,0.0314485654234886,0.114561773836613,0.064162477850914,0.0569648407399654,0.0581286624073982,0.0314577147364616,37,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"3","UVM","UVM",0.041111521422863,0.0187973286956549,0.0345586873590946,0.0187462270259857,0.0179377030581236,0.0258862338960171,0.0179479904472828,0.036818441003561,0.0179358292371035,0.0179332699626684,0.0179376732558012,0.0188290122896433,0.0179458428174257,0.0206069368869066,0.0179483387619257,0.0179579854011536,0.0181128364056349,0.0184526666998863,0.0179379433393478,0.0181581284850836,0.0186605956405401,0.0387867614626884,0.0194051098078489,0.491586953401566,62,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"4","READ","READ",0.023318525403738,0.0172601547092199,0.0190278440713882,0.236288473010063,0.0164708271622658,0.0164746213704348,0.0164802726358175,0.0213271901011467,0.0164691060781479,0.0164667554199696,0.0164707992225885,0.0385121963918209,0.0164783019572496,0.021839365363121,0.016480591148138,0.0164894498884678,0.0229130983352661,0.326675146818161,0.0164710469543934,0.0205084681510925,0.0199255049228668,0.03046665340662,0.0207097604870796,0.0164758339524269,85,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"5","READ","READ",0.0220317412167788,0.0186880584806204,0.0189623367041349,0.193770587444305,0.0178334321826696,0.0178375393152237,0.0178436599671841,0.022681487724185,0.0178315695375204,0.0178290233016014,0.0178334023803473,0.020347697660327,0.0315773226320744,0.0190330762416124,0.0178440045565367,0.0178535953164101,0.0188583787530661,0.360686868429184,0.0178336687386036,0.0180525742471218,0.0295136347413063,0.0249944217503071,0.0224230457097292,0.0178388524800539,95,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"6","HNSC","PRAD",0.0667303279042244,0.0284049157053232,0.0283127725124359,0.0302065517753363,0.027158085256815,0.0271643400192261,0.027173662558198,0.125460311770439,0.0271552540361881,0.0271513741463423,0.0271580461412668,0.0482074022293091,0.0271704122424126,0.0299906060099602,0.0271741859614849,0.0271887984126806,0.0667353346943855,0.0279377549886703,0.0271584503352642,0.103984043002129,0.0458629578351974,0.0491491705179214,0.0501989237964153,0.0271663479506969,105,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"7","SKCM","THCA",0.0354951620101929,0.0305835101753473,0.035443264991045,0.0325233303010464,0.0292410533875227,0.0292477868497372,0.0292578227818012,0.0411350578069687,0.0292380061000586,0.0292338263243437,0.0292410105466843,0.0519048050045967,0.0292543265968561,0.0540719926357269,0.0292583871632814,0.0292741227895021,0.10274863243103,0.030080521479249,0.0292414464056492,0.111959397792816,0.0453487560153008,0.0529188066720963,0.0540490746498108,0.0292499493807554,114,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"8","READ","COAD",0.0233391653746367,0.0170564465224743,0.0175289772450924,0.149037092924118,0.0164854060858488,0.0164892021566629,0.0164948608726263,0.0209351535886526,0.0164836831390858,0.0164813306182623,0.0164853781461716,0.0216020029038191,0.0355783589184284,0.0180216301232576,0.0164951793849468,0.0165040455758572,0.0194678530097008,0.416428655385971,0.0164856258779764,0.0246414002031088,0.0230586677789688,0.0276813544332981,0.0207280926406384,0.0164904166013002,117,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"9","COAD","COAD",0.0314926765859127,0.0294404216110706,0.028415659442544,0.188735380768776,0.0267239585518837,0.0267301127314568,0.0267392862588167,0.0339889265596867,0.0267211738973856,0.0267173554748297,0.0267239194363356,0.0304916705936193,0.047319620847702,0.0335801430046558,0.0267398003488779,0.02675417996943,0.0280306059867144,0.148205652832985,0.0267243180423975,0.0284749493002892,0.0308863632380962,0.0415144599974155,0.0321172997355461,0.0267320889979601,127,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"10","UVM","UVM",0.0249641686677933,0.0190678928047419,0.0365845412015915,0.0192601978778839,0.0184295065701008,0.0368615910410881,0.0184400770813227,0.0234040077775717,0.0184275805950165,0.0184249505400658,0.0184294767677784,0.0193452537059784,0.0184378698468208,0.019180703908205,0.0184404347091913,0.0184503458440304,0.0186094399541616,0.0189585890620947,0.0184297524392605,0.0186559744179249,0.0191722176969051,0.0360196158289909,0.0189408827573061,0.505064964294434,133,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"11","ESCA","ESCA",0.0886093154549599,0.025726530700922,0.12157379835844,0.0259859897196293,0.0248652175068855,0.223592087626457,0.024879477918148,0.0315768495202065,0.0248626191169024,0.0248590689152479,0.0248651746660471,0.0261007491499186,0.0248765014111996,0.0263142175972462,0.0248799584805965,0.0248933341354132,0.0251079853624105,0.0255790594965219,0.0248655490577221,0.0251707695424557,0.0281301699578762,0.0443327091634274,0.0255551710724831,0.0327976867556572,134,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"12","BLCA","ESCA",0.13602015376091,0.0279035419225693,0.085811048746109,0.0281849503517151,0.0269693359732628,0.055181372910738,0.0269848052412271,0.0342489145696163,0.0269665271043777,0.026962673291564,0.0269692968577147,0.0283094234764576,0.0269815791398287,0.0280686318874359,0.0269853267818689,0.0269998386502266,0.027232650667429,0.0277435872703791,0.026969701051712,0.02730075083673,0.0333229377865791,0.0583158992230892,0.030228141695261,0.129338935017586,137,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"13","ESCA","UVM",0.0807836055755615,0.0260288082063198,0.0770713612437248,0.0262913182377815,0.0251573752611876,0.228381380438805,0.0251718051731586,0.0319478660821915,0.025154747068882,0.0251511558890343,0.0251573324203491,0.0264074243605137,0.0251687914133072,0.0261828042566776,0.0251722913235426,0.0251858215779066,0.025402994826436,0.025879604741931,0.0251577105373144,0.0254665166139603,0.0261712223291397,0.0438072681427002,0.0258554350584745,0.0778453275561333,145,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"14","UCEC","UCEC",0.0395653210580349,0.0534333996474743,0.0283510386943817,0.027406195178628,0.020465150475502,0.0204698648303747,0.0204768907278776,0.0532644614577293,0.0204630140215158,0.0204600933939219,0.0204651188105345,0.0237750988453627,0.0204744394868612,0.0679630488157272,0.0204772856086493,0.0204882938414812,0.0282138921320438,0.023556299507618,0.0204654261469841,0.0239465329796076,0.0408034920692444,0.0345517136156559,0.329992592334747,0.0204713735729456,147,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"15","COAD","READ",0.035343699157238,0.0281138680875301,0.0285264868289232,0.21449913084507,0.0268281847238541,0.0268343649804592,0.026843573898077,0.0347384884953499,0.0268253851681948,0.0268215518444777,0.0283640325069427,0.0306105930358171,0.0268403626978397,0.029133029282093,0.0268440917134285,0.0268585197627544,0.0270901191979647,0.148783653974533,0.0268285423517227,0.0271578580141068,0.0330554023385048,0.0354265533387661,0.0307961236685514,0.0268363412469625,184,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"16","PRAD","SKCM",0.0285808779299259,0.0243606213480234,0.0255734752863646,0.0261879432946444,0.0235450379550457,0.0235504601150751,0.0235585421323776,0.0331221483647823,0.0235425792634487,0.0235392171889544,0.0235449969768524,0.0360147953033447,0.0235557239502668,0.0252372995018959,0.0235589984804392,0.0235716607421637,0.207993850111961,0.0242209807038307,0.0235453527420759,0.158384174108505,0.0504178814589977,0.0573206320405006,0.0435205735266209,0.0235521961003542,185,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"17","THCA","COAD",0.0332076884806156,0.0283042415976524,0.0278285909444094,0.0695109590888023,0.0273566208779812,0.027362922206521,0.0273723136633635,0.0384841226041317,0.0273537710309029,0.0273498632013798,0.0273565836250782,0.042356189340353,0.0273690409958363,0.0448659881949425,0.0273728407919407,0.0273875612765551,0.0777121782302856,0.0281419921666384,0.0273569915443659,0.0685482546687126,0.0558146983385086,0.133655726909637,0.0505659021437168,0.0273649450391531,188,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"18","LUAD","LUAD",0.0238360371440649,0.0394337959587574,0.0202392432838678,0.0256989877671003,0.0180034842342138,0.0180076323449612,0.0180138107389212,0.0229324474930763,0.0180016048252583,0.0179990343749523,0.0180034544318914,0.020835742354393,0.0180116556584835,0.473664313554764,0.0180141609162092,0.0180238429456949,0.0241274461150169,0.0207228139042854,0.0180037263780832,0.0184786841273308,0.0541327334940434,0.0249836090952158,0.0328227765858173,0.0180089585483074,203,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"19","HNSC","COAD",0.0257354732602835,0.0384925976395607,0.0216507837176323,0.0762437656521797,0.0191525593400002,0.0191569719463587,0.0193016696721315,0.186749860644341,0.0269366651773453,0.0191478244960308,0.0191525276750326,0.0254945866763592,0.0191612504422665,0.108484342694283,0.0192523449659348,0.0191742163151503,0.0309101548045874,0.118421286344528,0.0191528145223856,0.0289140064269304,0.0335609689354897,0.0388541556894779,0.0477407798171043,0.0191583819687366,205,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"20","ESCA","THCA",0.0749914571642876,0.0241625532507896,0.114183038473129,0.0244062393903732,0.0233536027371883,0.251470923423767,0.0233669970184565,0.0296572167426348,0.0233511626720428,0.0233478285372257,0.0233535636216402,0.0245140232145786,0.0233641993254423,0.0243055075407028,0.0233674477785826,0.023380009457469,0.023581612855196,0.0240240469574928,0.0233539137989283,0.0236405786126852,0.0242947544902563,0.0375384166836739,0.0240016113966703,0.0649892687797546,216,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"21","SKCM","UCEC",0.0315157882869244,0.0536938607692719,0.02791509591043,0.0540724471211433,0.0257009230554104,0.0257068425416946,0.0257156640291214,0.0361549556255341,0.0256982445716858,0.0256945732980967,0.0257008858025074,0.0456208437681198,0.0270313452929258,0.0307555440813303,0.0257161594927311,0.0257299896329641,0.076087474822998,0.0264387596398592,0.025701267644763,0.114221788942814,0.0813067033886909,0.0711455121636391,0.0669665858149529,0.0257087424397469,249,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"22","HNSC","STAD",0.0464836433529854,0.0317708998918533,0.0255800187587738,0.111254513263702,0.025146184489131,0.0251519773155451,0.0251606069505215,0.121292561292648,0.025143563747406,0.0251399707049131,0.0251461490988731,0.0339009985327721,0.0251575987786055,0.0515539757907391,0.0251610931009054,0.0251746233552694,0.055702231824398,0.034994225949049,0.025146521627903,0.0292501617223024,0.0976066365838051,0.0348956063389778,0.04903244972229,0.0251538343727589,259,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"23","SKCM","STAD",0.0622163005173206,0.0434778891503811,0.0252618845552206,0.0276209712028503,0.0248334445059299,0.0248391628265381,0.024847686290741,0.104353502392769,0.0248308572918177,0.0248273070901632,0.024833407253027,0.0379855632781982,0.0248447172343731,0.0266183111816645,0.0248481668531895,0.0248615294694901,0.0554705113172531,0.0255463775247335,0.0248337797820568,0.167051121592522,0.0402646921575069,0.060457281768322,0.0504345037043095,0.0248409993946552,263,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"24","LGG","SKCM",0.0469094589352608,0.038444746285677,0.0255671255290508,0.0623605996370316,0.0251335091888905,0.0251392982900143,0.0251479260623455,0.0380295105278492,0.0251308903098106,0.0251272991299629,0.0251334737986326,0.101624257862568,0.0251449178904295,0.0300765391439199,0.0251484122127295,0.0251619350165129,0.0833272561430931,0.0258550588041544,0.0251338481903076,0.0999583974480629,0.0833175778388977,0.0415300540626049,0.0464567057788372,0.0251411572098732,274,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"25","PRAD","HNSC",0.0456019341945648,0.0409088805317879,0.0904244109988213,0.0372502841055393,0.0264562573283911,0.0264623519033194,0.0264714322984219,0.037274144589901,0.0264535006135702,0.0264497194439173,0.0264562200754881,0.0336101539433002,0.0264682658016682,0.0611976087093353,0.0264719426631927,0.0264861788600683,0.14269708096981,0.0295037776231766,0.0264566130936146,0.0349125787615776,0.0621885322034359,0.0444321297109127,0.0489016734063625,0.0264643058180809,292,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"26","LGG","LGG",0.0202460046857595,0.0539828054606915,0.0191972851753235,0.02048135176301,0.0184143595397472,0.018418600782752,0.0184249207377434,0.025904530659318,0.0184124354273081,0.0184098072350025,0.0184143297374249,0.39335024356842,0.0184227172285318,0.021606057882309,0.0184252765029669,0.0184351801872253,0.072368286550045,0.0189430080354214,0.0184146035462618,0.0634082928299904,0.0279070492833853,0.0328252576291561,0.0271676406264305,0.0184199567884207,301,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"27","SKCM","THCA",0.038569450378418,0.0294400099664927,0.0315190739929676,0.0316483341157436,0.028454365208745,0.02846091799438,0.0284706838428974,0.0400283820927143,0.0284513998776674,0.0284473337233067,0.0284543223679066,0.0435241684317589,0.0284672807902098,0.0727725327014923,0.0284712333232164,0.0309876091778278,0.0753190070390701,0.0292712487280369,0.0284547470510006,0.117143072187901,0.0533143915235996,0.069272443652153,0.0525949634611607,0.0284630209207535,303,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"28","LUAD","THCA",0.0456694811582565,0.0323576889932156,0.0360362567007542,0.055909276008606,0.0309373531490564,0.0309444777667522,0.030955096706748,0.0521007440984249,0.0309341307729483,0.0309297069907188,0.0309373065829277,0.0504783056676388,0.0309513956308365,0.0969950035214424,0.0309556946158409,0.0309723410755396,0.0644462555646896,0.0370544902980328,0.0309377685189247,0.0315835513174534,0.0579667203128338,0.044454675167799,0.0545455291867256,0.0309467650949955,306,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"29","THCA","THCA",0.0557284690439701,0.0299947969615459,0.0321130380034447,0.0322447381913662,0.0289905741810799,0.0289972517639399,0.0290072038769722,0.0393545851111412,0.028987554833293,0.0289834123104811,0.0289905350655317,0.0443443655967712,0.0290037356317043,0.051804069429636,0.0290077645331621,0.0290233641862869,0.0914846435189247,0.0298228524625301,0.0289909653365612,0.0585839115083218,0.0517994351685047,0.11015722155571,0.0535860955715179,0.0289993956685066,309,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"30","CESC","THCA",0.0890532657504082,0.0286933276802301,0.168971344828606,0.0289827045053244,0.0277326796203852,0.117530718445778,0.0277485884726048,0.0352183058857918,0.0277297925204039,0.0277258288115263,0.0277326423674822,0.0291106998920441,0.0277452692389488,0.0288630910217762,0.0277491249144077,0.0277640447020531,0.0280034486204386,0.0285288486629725,0.0277330558747053,0.0280734766274691,0.0288503114134073,0.0445773229002953,0.0285022016614676,0.0373799130320549,310,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"31","LGG","LGG",0.0304137971252203,0.0259228963404894,0.0254872627556324,0.0278674010187387,0.0250550024211407,0.0250607747584581,0.0250693745911121,0.035246305167675,0.0250523909926414,0.0250488109886646,0.0250549670308828,0.159065648913383,0.0250663757324219,0.026855792850256,0.0250698570162058,0.0250833388417959,0.0858366414904594,0.0257742963731289,0.0250553395599127,0.132231488823891,0.0423113964498043,0.0609966665506363,0.0463115945458412,0.0250626262277365,316,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
