"","pred","obs","BLCA","BRCA","CESC","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","OV","PRAD","READ","SARC","SKCM","STAD","THCA","UCEC","UVM","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"27","ESCA","ESCA",0.0373498424887657,0.0181548707187176,0.0270465519279242,0.0182672310620546,0.0179827306419611,0.485539466142654,0.0179927945137024,0.0801739543676376,0.0179862231016159,0.017986049875617,0.0179873369634151,0.0182976927608252,0.0179861970245838,0.0180910099297762,0.0179918929934502,0.0180158745497465,0.0180348046123981,0.0181254558265209,0.0179839618504047,0.019004313275218,0.0205543786287308,0.0225215815007687,0.0180495176464319,0.0188762154430151,272,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"28","PRAD","PRAD",0.0412058457732201,0.0332829095423222,0.0309466645121574,0.0303046237677336,0.0298326537013054,0.029836056753993,0.0298493430018425,0.0419355034828186,0.0298384465277195,0.0298381540924311,0.0298402924090624,0.0911010652780533,0.0298383962363005,0.0445349998772144,0.0298478491604328,0.0298876352608204,0.134251534938812,0.0300694275647402,0.0298346951603889,0.046811755746603,0.0351304151117802,0.0537127293646336,0.0584297254681587,0.0298392958939075,281,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"29","PRAD","LGG",0.0542339906096458,0.0334809795022011,0.0311308316886425,0.0304849706590176,0.0300101917237043,0.0300136134028435,0.0300269797444344,0.0315121188759804,0.0300160180777311,0.0300157256424427,0.0300178769975901,0.0710173174738884,0.0300159677863121,0.0448000319302082,0.0300254765897989,0.0300654992461205,0.135050490498543,0.0302483737468719,0.0300122462213039,0.0379441529512405,0.0353394821286201,0.066032849252224,0.0684879496693611,0.0300168748944998,283,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"30","PRAD","LGG",0.0369264967739582,0.0593605749309063,0.0294890515506268,0.0288772527128458,0.0284275133162737,0.0284307543188334,0.0284434165805578,0.0298502314835787,0.0284330323338509,0.0284327547997236,0.0284347925335169,0.107346571981907,0.0284329857677221,0.0424373671412468,0.0284419916570187,0.0284799039363861,0.127928182482719,0.0286531336605549,0.0284294579178095,0.0446068868041039,0.0334757454693317,0.0625504106283188,0.0556776411831379,0.0284338425844908,284,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"31","THCA","THCA",0.034786481410265,0.0267843492329121,0.0249042585492134,0.0243875794112682,0.0240077618509531,0.0240104980766773,0.0240211933851242,0.0278070010244846,0.0240124203264713,0.0240121930837631,0.0240139104425907,0.0527571700513363,0.0240123867988586,0.0475491434335709,0.024019991979003,0.0240520089864731,0.100236766040325,0.0241983067244291,0.0240094047039747,0.0284759160131216,0.027353510260582,0.202769607305527,0.113805055618286,0.0240131076425314,301,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"32","STAD","STAD",0.0372267961502075,0.0265198666602373,0.0248521585017443,0.0411202758550644,0.0228043999522924,0.0228070002049208,0.0236114859580994,0.123538084328175,0.022808825597167,0.0228086095303297,0.0228102393448353,0.0253824684768915,0.0228087920695543,0.0290795955806971,0.0241053774952888,0.0228464286774397,0.0295049715787172,0.0229853931814432,0.0230574663728476,0.0242071896791458,0.311316639184952,0.027599023655057,0.0233894214034081,0.0228094793856144,304,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"33","PRAD","STAD",0.0417945422232151,0.0337584130465984,0.0313887894153595,0.030737578868866,0.0302588641643524,0.0302623175084591,0.0302757956087589,0.0317732356488705,0.0302647426724434,0.0302644465118647,0.0302666146308184,0.0796050280332565,0.0302646905183792,0.0430491678416729,0.0302742794156075,0.0303146336227655,0.128309175372124,0.0304990205913782,0.0302609354257584,0.0382585674524307,0.0612108185887337,0.0573782213032246,0.059264499694109,0.0302656050771475,331,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"34","LUAD","LUAD",0.0529300756752491,0.0302564594894648,0.0307887550443411,0.0301499906927347,0.0296804290264845,0.0296838153153658,0.0296970345079899,0.0311658531427383,0.0296861939132214,0.0296859033405781,0.0300088301301003,0.0391495674848557,0.0373755544424057,0.198685869574547,0.0296955499798059,0.0298674274235964,0.0297663733363152,0.0299159940332174,0.0296824593096972,0.0352043434977531,0.0326298177242279,0.0617959946393967,0.0628107115626335,0.0296870395541191,339,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"35","PRAD","THCA",0.0411589108407497,0.0345008261501789,0.0320790931582451,0.031413558870554,0.0309243183583021,0.0309278462082148,0.0309416204690933,0.0324719920754433,0.0309303216636181,0.0309300217777491,0.0309322346001863,0.0779069736599922,0.0309302713721991,0.0559476166963577,0.030940068885684,0.0309813115745783,0.111664675176144,0.031169755384326,0.0309264343231916,0.0463628955185413,0.0364159382879734,0.0680442452430725,0.0605678409337997,0.0309312045574188,342,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"36","LUAD","LUAD",0.022495873272419,0.0289764106273651,0.0247526653110981,0.0633158609271049,0.0194305572658777,0.0194327738136053,0.0194414295256138,0.0600581616163254,0.0194343291223049,0.01943414285779,0.0194355342537165,0.0256655570119619,0.0194343030452728,0.300582736730576,0.0194404572248459,0.0195529740303755,0.0194868240505457,0.0368831232190132,0.0194318890571594,0.0206258092075586,0.122684687376022,0.033347487449646,0.0272215325385332,0.0194348841905594,350,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"37","UCEC","BLCA",0.0774707496166229,0.0358613952994347,0.0333441607654095,0.0326523780822754,0.0321438424289227,0.0321475081145763,0.0321618281304836,0.0337525568902493,0.0321500860154629,0.0321497730910778,0.0321520753204823,0.0430319458246231,0.0321500338613987,0.0453783012926579,0.0321602150797844,0.0322030857205391,0.0526790134608746,0.0323989614844322,0.032146044075489,0.0442278385162354,0.0378520339727402,0.0707276314496994,0.106907576322556,0.0321510024368763,354,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"38","UCEC","UCEC",0.0340621918439865,0.0275128167122602,0.026254216209054,0.0250508617609739,0.024660712108016,0.0246635228395462,0.0246745087206364,0.0323009118437767,0.0246654991060495,0.0246652644127607,0.0246670283377171,0.0596577860414982,0.0246654655784369,0.0368141904473305,0.0246732737869024,0.0247061625123024,0.047393087297678,0.0248564407229424,0.0246623996645212,0.0339315384626389,0.0441582091152668,0.054262138903141,0.282375603914261,0.0246662050485611,364,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"39","COAD","COAD",0.0367917716503143,0.0266542937606573,0.0318369157612324,0.155460402369499,0.0262524709105492,0.0472288727760315,0.0291832685470581,0.027566334232688,0.02659085765481,0.0262573137879372,0.0268637258559465,0.0684478953480721,0.0262575261294842,0.0567923225462437,0.0283674690872431,0.0269262492656708,0.0263284873217344,0.0923221260309219,0.026254266500473,0.0315917655825615,0.0285448245704174,0.0458539240062237,0.0324996747076511,0.0491272322833538,373,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"40","UVM","BLCA",0.115748547017574,0.0255552753806114,0.108912706375122,0.0257134325802326,0.0253129675984383,0.0510563477873802,0.0253271292895079,0.0265798103064299,0.0253178831189871,0.0253176353871822,0.0253194514662027,0.0261516813188791,0.0253178402781487,0.0254653859883547,0.0253258608281612,0.0253596194088459,0.0253862626850605,0.0255138706415892,0.025314699858427,0.0267509743571281,0.0278283543884754,0.0487828254699707,0.0257419720292091,0.186899438500404,389,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"41","LGG","SKCM",0.0346088036894798,0.0295475423336029,0.0274734925478697,0.0269035119563341,0.0264845080673695,0.0264875311404467,0.0264993272721767,0.0278099849820137,0.0264896526932716,0.0264893937855959,0.026491291821003,0.137761503458023,0.0264896079897881,0.0395368002355099,0.0264979992061853,0.0265333205461502,0.131289422512054,0.0266947075724602,0.0264863204210997,0.0395868495106697,0.0311876982450485,0.10428823530674,0.0518721081316471,0.0264904089272022,400,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"42","UCEC","LGG",0.0742306709289551,0.0338438786566257,0.0314682573080063,0.0308153964579105,0.0303354691714048,0.0303389318287373,0.0303524434566498,0.0318536795675755,0.0303413607180119,0.0303410664200783,0.0303432382643223,0.0529605560004711,0.0303413104265928,0.0519404001533985,0.0303509216755629,0.0303913783282042,0.0787079483270645,0.0305762328207493,0.0303375460207462,0.0336326956748962,0.0357225239276886,0.0667485818266869,0.113683335483074,0.0303422249853611,404,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"43","UVM","CESC",0.0733517482876778,0.0244968421757221,0.114582754671574,0.0246484503149986,0.024264570325613,0.0489417277276516,0.0242781452834606,0.0254789479076862,0.0242692809551954,0.0242690481245518,0.0242707841098309,0.024689557030797,0.0242692455649376,0.0244106724858284,0.0242769308388233,0.0243092887103558,0.0243348348885775,0.0244571529328823,0.024266229942441,0.0256430171430111,0.0267997365444899,0.0467623621225357,0.0243546850979328,0.248573943972588,405,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"44","BLCA","UVM",0.15348593890667,0.0281963422894478,0.13188698887825,0.0283708460628986,0.0279289931058884,0.0563328787684441,0.0279446188360453,0.0293267611414194,0.0279344171285629,0.0279341451823711,0.0279361456632614,0.0284181609749794,0.0279343705624342,0.0280971620231867,0.0279432199895382,0.0279804654419422,0.0280098635703325,0.0281506571918726,0.0279309041798115,0.0295156147330999,0.0308470148593187,0.05382439494133,0.0280327163636684,0.0660373941063881,412,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"45","UCEC","UCEC",0.0355269610881805,0.02869594655931,0.0266816709190607,0.0261281188577414,0.0257211923599243,0.0257241260260344,0.0257355831563473,0.027008468285203,0.0257261879742146,0.0257259365171194,0.0257277805358171,0.0785457417368889,0.025726143270731,0.0363112799823284,0.025734294205904,0.0257685966789722,0.127505496144295,0.0259253326803446,0.0257229525595903,0.0325212478637695,0.0302888303995132,0.0565955638885498,0.185225665569305,0.0257269218564034,422,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"46","UCEC","UCEC",0.0587492994964123,0.0267854817211628,0.0249053109437227,0.0243886113166809,0.0240087769925594,0.0240115132182837,0.0240222085267305,0.0252103507518768,0.0240134373307228,0.0240132082253695,0.0240149237215519,0.0419152267277241,0.024013401940465,0.0358409620821476,0.0240210052579641,0.0240530241280794,0.0393468365073204,0.0241993293166161,0.0240104179829359,0.0330345183610916,0.0282723214477301,0.0528276525437832,0.320328056812286,0.0240141227841377,441,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"47","PRAD","BLCA",0.0485024750232697,0.0319629684090614,0.0297193732112646,0.029102798551321,0.0286495443433523,0.0286528132855892,0.0286655742675066,0.0300833750516176,0.0286551099270582,0.0286548286676407,0.0286568813025951,0.0874881595373154,0.0286550614982843,0.0427688211202621,0.0286641400307417,0.0287023466080427,0.145074978470802,0.0288769286125898,0.0286515057086945,0.0449552908539772,0.0429070889949799,0.0630389526486397,0.0602550432085991,0.0286559239029884,442,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"48","UVM","THCA",0.170156374573708,0.022671228274703,0.106043539941311,0.0228115376085043,0.0224562659859657,0.0452943705022335,0.0224688295274973,0.0235801432281733,0.0224606264382601,0.0224604103714228,0.0224620159715414,0.0228495821356773,0.0224605929106474,0.0225914791226387,0.0224677044898272,0.0224976539611816,0.0225212927907705,0.0226344969123602,0.0224578026682138,0.0237319841980934,0.0248025003820658,0.0432774238288403,0.0225396659225225,0.202302470803261,450,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"49","STAD","HNSC",0.0602440275251865,0.0445944257080555,0.0357159450650215,0.0275342371314764,0.0271054115146399,0.0271085053682327,0.0271205753087997,0.0530880354344845,0.0271106772124767,0.0271104108542204,0.027112353593111,0.0359963066875935,0.027110630646348,0.0385627597570419,0.0271192193031311,0.0271553657948971,0.0489335022866726,0.0273205395787954,0.0274062100797892,0.0300515536218882,0.148557186126709,0.0464897267520428,0.104340940713882,0.0271114483475685,453,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"50","PRAD","THCA",0.0402499623596668,0.0332702957093716,0.0309349372982979,0.0302931424230337,0.0298213493078947,0.0298247504979372,0.0298380330204964,0.0313138253986835,0.0298271402716637,0.0298268496990204,0.0298289861530066,0.0910665467381477,0.0298270899802446,0.0445181243121624,0.0298365391790867,0.0298763103783131,0.134200677275658,0.0300580337643623,0.0298233907669783,0.046794019639492,0.0351171046495438,0.0656173378229141,0.0584075897932053,0.0298279915004969,465,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"51","UCEC","UCEC",0.0333752036094666,0.0269579216837883,0.0250656455755234,0.024545619264245,0.0241633392870426,0.0241660941392183,0.0241768583655357,0.0253726523369551,0.0241680294275284,0.024167800322175,0.0241695269942284,0.0664808973670006,0.0241679958999157,0.0360716991126537,0.0241756476461887,0.0242078732699156,0.0756600648164749,0.0243551209568977,0.0241649933159351,0.0379157848656178,0.0284543316811323,0.0531677454710007,0.276680469512939,0.0241687223315239,477,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"52","UCEC","UCEC",0.0575371347367764,0.0270040538161993,0.0251085422933102,0.0245876256376505,0.0242046900093555,0.0242074504494667,0.0242182333022356,0.0254160705953836,0.0242093894630671,0.0242091584950686,0.0242108888924122,0.0422572605311871,0.0242093540728092,0.0361334271728992,0.0242170188575983,0.0242493003606796,0.0396679118275642,0.0243967995047569,0.0242063459008932,0.0268355458974838,0.0285030268132687,0.0532587319612503,0.322941958904266,0.0242100805044174,478,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
