"","x"
"logLoss",1.73425641562437
"AUC",0.964514945755411
"prAUC",0.667544130946468
"Accuracy",0.664664664664665
"Kappa",0.645083462362398
"Mean_F1",0.652243558327545
"Mean_Sensitivity",0.679223403119597
"Mean_Specificity",0.985260142451623
"Mean_Pos_Pred_Value",0.658504523114374
"Mean_Neg_Pred_Value",0.985243185611716
"Mean_Precision",0.658504523114374
"Mean_Recall",0.679223403119597
"Mean_Detection_Rate",0.0276943610276944
"Mean_Balanced_Accuracy",0.83224177278561
