"","pred","obs","BLCA","BRCA","CESC","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","OV","PRAD","READ","SARC","SKCM","STAD","THCA","UCEC","UVM","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"11","ESCA","ESCA",0.0197636671364307,0.0186073966324329,0.0765369087457657,0.0182882435619831,0.0181560087949038,0.464082717895508,0.0182717684656382,0.0212143082171679,0.018172973766923,0.0182463191449642,0.0181666221469641,0.0184546541422606,0.0181600321084261,0.0194021351635456,0.0181744042783976,0.0184361357241869,0.0184332821518183,0.01824158616364,0.0181799195706844,0.0181829892098904,0.0563647858798504,0.0202536024153233,0.0187336336821318,0.0294759161770344,169,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"12","LGG","LGG",0.0499190352857113,0.0348505564033985,0.035645380616188,0.0342528000473976,0.0340051390230656,0.0340242013335228,0.0342219471931458,0.0356547795236111,0.0340369120240211,0.0341742783784866,0.0340250171720982,0.108128935098648,0.0340126678347588,0.0367098152637482,0.0340395830571651,0.0345297940075397,0.0980793461203575,0.0341654196381569,0.0340499170124531,0.0340556614100933,0.0502502731978893,0.0379338040947914,0.0352109484374523,0.0340238027274609,176,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"13","ESCA","CESC",0.0204025469720364,0.0182467214763165,0.0679485201835632,0.0366493389010429,0.0178040824830532,0.455087214708328,0.0179175995290279,0.046776857227087,0.0178207196295261,0.0178926419466734,0.0178144909441471,0.0180969405919313,0.0178080275654793,0.0192201733589172,0.0178221222013235,0.0180787798017263,0.0180759821087122,0.0404677651822567,0.0178275313228369,0.017830541357398,0.0211196728050709,0.0198610182851553,0.0183705128729343,0.0210602283477783,192,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"14","LUSC","GBM",0.0344489142298698,0.0325727872550488,0.0335182920098305,0.0322088077664375,0.0319759249687195,0.0319938510656357,0.0422901660203934,0.0374654904007912,0.0320058017969131,0.032134972512722,0.0319946184754372,0.0405731163918972,0.035322979092598,0.0582698956131935,0.159448757767677,0.0324692726135254,0.0324611216783524,0.0321266390383244,0.032018031924963,0.0320234335958958,0.0464847832918167,0.0620492920279503,0.0321495458483696,0.0319934785366058,200,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"15","COAD","READ",0.0499315001070499,0.0830766037106514,0.0263403821736574,0.146627709269524,0.0251283124089241,0.0251423995941877,0.0299065094441175,0.0281508415937424,0.10699050873518,0.0309410281479359,0.04425298422575,0.0273541230708361,0.0325484052300453,0.0283500608056784,0.0251537673175335,0.0257311780005693,0.0255776923149824,0.0777860730886459,0.0251614041626453,0.0251656472682953,0.0270296987146139,0.0305010583251715,0.0280099883675575,0.0251421052962542,203,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"16","OV","OV",0.0481993332505226,0.0344871059060097,0.0354881770908833,0.0366471856832504,0.0338551662862301,0.0338741466403008,0.0545998848974705,0.0354975312948227,0.0338867977261543,0.0340235605835915,0.0338749587535858,0.0439733043313026,0.0338626615703106,0.0376211404800415,0.0668209940195084,0.0825596749782562,0.0343688800930977,0.0340147390961647,0.0338997468352318,0.0373453609645367,0.0361837707459927,0.07700315117836,0.0340389907360077,0.0338737480342388,209,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"17","LGG","LGG",0.0272068828344345,0.0241849832236767,0.0248870104551315,0.0239147357642651,0.0237418208271265,0.0237551312893629,0.0609749257564545,0.0248935744166374,0.0237640030682087,0.0238599143922329,0.0237556993961334,0.209296464920044,0.0254873335361481,0.0259264595806599,0.122168704867363,0.0327799096703529,0.100391693413258,0.023853724822402,0.0237730853259563,0.0237883497029543,0.0267420057207346,0.0332280471920967,0.0238707289099693,0.0237548537552357,226,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"18","HNSC","HNSC",0.0291294772177935,0.0240603480488062,0.0246892049908638,0.0253233257681131,0.0236859545111656,0.023566322401166,0.0237032864242792,0.305596172809601,0.0402386225759983,0.038309920579195,0.0247339885681868,0.0243447292596102,0.0274950675666332,0.0275127477943897,0.0540503859519958,0.0244242269545794,0.0256510712206364,0.0236641336232424,0.0235841348767281,0.0235881172120571,0.0832588821649551,0.0320044420659542,0.023819399997592,0.0235660467296839,232,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"19","LUAD","LUAD",0.0340428836643696,0.0343809984624386,0.0491996705532074,0.0296288765966892,0.0277450177818537,0.0367580093443394,0.0369772985577583,0.0297514889389277,0.0276680253446102,0.0313595868647099,0.0276583544909954,0.0374123863875866,0.0276483185589314,0.198102086782455,0.066434383392334,0.0413633733987808,0.028078056871891,0.0479903258383274,0.0276785995811224,0.0434032753109932,0.0300631914287806,0.030717134475708,0.0277922861278057,0.0281463712453842,235,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"20","LUSC","LUSC",0.0454160012304783,0.0306007005274296,0.0314889587461948,0.0302587561309338,0.0300399735569954,0.0300568137317896,0.0785915553569794,0.0314972586929798,0.0300680417567492,0.0301893930882215,0.0300575345754623,0.0504589416086674,0.0308355093002319,0.0547880195081234,0.136518821120262,0.0446246415376663,0.0304916780441999,0.0301815643906593,0.0300795324146748,0.030098844319582,0.0335722081363201,0.0698257386684418,0.0302030816674232,0.0300564616918564,258,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"21","THCA","THCA",0.0355324931442738,0.0279410369694233,0.0287520904093981,0.0276288148015738,0.0275127664208412,0.0274444222450256,0.0524641387164593,0.0287596695125103,0.027454674243927,0.0275654792785645,0.0274450797587633,0.0306908097118139,0.0274351220577955,0.0612485408782959,0.088310219347477,0.0712936073541641,0.0278452504426241,0.0275583304464817,0.0282307360321283,0.0275067370384932,0.0306542739272118,0.185703665018082,0.0275779776275158,0.0274441037327051,266,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"22","OV","OV",0.0535439103841782,0.0291648041456938,0.0300113819539547,0.0288389064371586,0.0286303907632828,0.0286464374512434,0.0372640863060951,0.0300192926079035,0.028657142072916,0.0288986340165138,0.0286471247673035,0.0476333685219288,0.0293885953724384,0.0309075750410557,0.04704225435853,0.211324036121368,0.034544050693512,0.0287653375416994,0.0294671896845102,0.0315241329371929,0.030599620193243,0.0690497681498528,0.0287858434021473,0.0286461040377617,284,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"23","GBM","THCA",0.0466023795306683,0.032298419624567,0.0332359559834003,0.0319375060498714,0.0318854041397572,0.0317243598401546,0.106519222259521,0.0332447178661823,0.0317362099885941,0.0318642929196358,0.0317251197993755,0.0334919169545174,0.0317136086523533,0.0403479374945164,0.106245867908001,0.0321957767009735,0.0355920493602753,0.0318560302257538,0.0317483395338058,0.0399559400975704,0.0338874012231827,0.0765887945890427,0.0318787433207035,0.0317239910364151,286,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"24","BLCA","THCA",0.110396280884743,0.0284161474555731,0.0292038451880217,0.0280986167490482,0.0280527770519257,0.0286256857216358,0.0700765252113342,0.0292487032711506,0.0279215164482594,0.0280342046171427,0.0279117580503225,0.0794290229678154,0.0279016271233559,0.0301346704363823,0.102795451879501,0.0384427532553673,0.0285690072923899,0.0280269365757704,0.0279321856796741,0.0361137501895428,0.0308489631861448,0.0777034685015678,0.0280469171702862,0.0280691720545292,289,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"25","OV","STAD",0.0318240225315094,0.0282341931015253,0.0290537551045418,0.0335348881781101,0.0323726646602154,0.0277323666960001,0.0303502548485994,0.0720425024628639,0.027742724865675,0.0278546921908855,0.0277330297976732,0.0640968233346939,0.0277229659259319,0.0323764383792877,0.0875169783830643,0.103964887559414,0.0296498835086823,0.0678295120596886,0.0277533289045095,0.0277580097317696,0.0752092525362968,0.0320474803447723,0.0278673246502876,0.0277320425957441,291,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"26","KICH","KICH",0.0340337045490742,0.0293003283441067,0.0392574891448021,0.0270834155380726,0.0269825998693705,0.0275336522608995,0.027212405577302,0.0281329024583101,0.254082649946213,0.0360744446516037,0.028176499530673,0.02736996114254,0.0987206101417542,0.028965363278985,0.0269380565732718,0.0272452495992184,0.0288471281528473,0.026957742869854,0.0270425155758858,0.0268711466342211,0.030675983056426,0.0279353428632021,0.0270877294242382,0.0374730490148067,301,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"27","KICH","KICH",0.0317993499338627,0.0324100665748119,0.0948972180485725,0.0332333333790302,0.0311851762235165,0.0309924278408289,0.0311725530773401,0.0324777103960514,0.17578262090683,0.0464185774326324,0.0316152796149254,0.0373643189668655,0.0347224175930023,0.0394225157797337,0.0310064405202866,0.0321206636726856,0.0314634740352631,0.0311210621148348,0.0310158524662256,0.0310357641428709,0.033718928694725,0.0321325697004795,0.0318996459245682,0.0309920627623796,302,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"28","OV","OV",0.036624763160944,0.0495628491044044,0.0271063875406981,0.0260474029928446,0.0258590709418058,0.0258735660463572,0.0347414836287498,0.0271135326474905,0.0258832313120365,0.0259876921772957,0.0258741863071918,0.0483323857188225,0.042953222990036,0.0305555388331413,0.131165683269501,0.155489444732666,0.0263061262667179,0.0259809549897909,0.0266148708760738,0.0568155609071255,0.0288996938616037,0.0443395674228668,0.0259994771331549,0.025873264297843,306,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"29","LUSC","GBM",0.0565284602344036,0.029791135340929,0.0360265113413334,0.0313471332192421,0.0292452443391085,0.0292616374790668,0.0462615191936493,0.0353564918041229,0.0292725693434477,0.0312489420175552,0.029262337833643,0.0362878479063511,0.029251717031002,0.0315713323652744,0.162124529480934,0.0351902097463608,0.0296890046447515,0.042582280933857,0.0292837545275688,0.0292886942625046,0.031256765127182,0.10120652616024,0.0294040348380804,0.0292612966150045,315,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"30","READ","KIRC",0.0355850383639336,0.0301385391503572,0.0401558987796307,0.054090715944767,0.0966229140758514,0.0281637627631426,0.0276600923389196,0.0287767257541418,0.0920377522706985,0.0280388426035643,0.0494100041687489,0.0287483502179384,0.0279833916574717,0.0470161363482475,0.0275545362383127,0.028460368514061,0.0319391302764416,0.10758064687252,0.0276613850146532,0.0274990983307362,0.0317670777440071,0.031600646674633,0.0305926967412233,0.0409162454307079,321,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"31","HNSC","HNSC",0.0420118905603886,0.0250358544290066,0.0350831151008606,0.0366681031882763,0.0243108328431845,0.0243244636803865,0.0245010834187269,0.325787037611008,0.0412981100380421,0.0343172587454319,0.0255296919494867,0.0247194152325392,0.0251860804855824,0.0289788767695427,0.0246371421962976,0.0247968900948763,0.0251926202327013,0.0547892414033413,0.0251452326774597,0.0247660707682371,0.0288427826017141,0.0253111887723207,0.0244428310543299,0.0243241805583239,327,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"32","KIRP","KIRP",0.0295262783765793,0.0283067524433136,0.0289402566850185,0.0282638520002365,0.0671046450734138,0.0276240296661854,0.0432856753468513,0.0289478879421949,0.0377238467335701,0.0331615768373013,0.191203907132149,0.0501442514359951,0.0686937868595123,0.0298444926738739,0.0276365205645561,0.0417708307504654,0.0282562617212534,0.0277386866509914,0.0276449099183083,0.0347916930913925,0.0300542041659355,0.0309372935444117,0.0307746604084969,0.0276237092912197,329,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"33","BRCA","BRCA",0.0186790227890015,0.538189351558685,0.0177354775369167,0.0173209588974714,0.0169193670153618,0.016928855329752,0.0170517768710852,0.0177401546388865,0.0261505022644997,0.0176608040928841,0.0176383443176746,0.0183719173073769,0.0208727456629276,0.0189989302307367,0.0169365089386702,0.0174053106456995,0.0436406508088112,0.0173866711556911,0.016941649839282,0.0264728330075741,0.0193615630269051,0.0176155753433704,0.0270523894578218,0.016928656026721,344,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"34","SARC","SARC",0.017063032835722,0.0201836358755827,0.0167243722826242,0.0160709898918867,0.0159547887742519,0.0159637350589037,0.0160565134137869,0.0167287811636925,0.0171444695442915,0.0160341504961252,0.0166327822953463,0.0173398442566395,0.0169602017849684,0.0172237921506166,0.015970952808857,0.0244806744158268,0.0161968860775232,0.016029991209507,0.528685033321381,0.0159784983843565,0.0170521810650826,0.0178376063704491,0.0957235842943192,0.0159635487943888,347,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"35","UCEC","UCEC",0.0612564831972122,0.0286527257412672,0.0293061938136816,0.0281612705439329,0.0279576517641544,0.0279733277857304,0.0281359050422907,0.0293139237910509,0.0279837753623724,0.028096716850996,0.0279739946126938,0.028576934710145,0.0279638450592756,0.0305302198976278,0.0279859751462936,0.0283890068531036,0.0313633270561695,0.0280894283205271,0.0279944706708193,0.0352316200733185,0.0318510457873344,0.0737107619643211,0.255528420209885,0.0279730018228292,368,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"36","COAD","READ",0.027182636782527,0.0258670207113028,0.0298025794327259,0.264622747898102,0.0252395253628492,0.0258773881942034,0.029440313577652,0.0286198686808348,0.0252631064504385,0.0253650657832623,0.0252542793750763,0.0314256586134434,0.0252451151609421,0.0348270460963249,0.0473134107887745,0.0289980489760637,0.0256099868565798,0.109726823866367,0.0252727624028921,0.025277029722929,0.0307783633470535,0.0293866526335478,0.0283511728048325,0.0252533815801144,369,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"37","COAD","COAD",0.0227955728769302,0.0214619226753712,0.0227438732981682,0.397938042879105,0.020941287279129,0.0214705243706703,0.0210748035460711,0.0227281656116247,0.0209608525037766,0.0210454501211643,0.0209535285830498,0.0213154852390289,0.0212867818772793,0.0244644433259964,0.0209625028073788,0.0212643854320049,0.0251624342054129,0.10924606025219,0.0209688656032085,0.0209724064916372,0.0255368743091822,0.0262790266424417,0.0274739637970924,0.0209527853876352,371,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"38","COAD","READ",0.0303072407841682,0.0250883996486664,0.025517825037241,0.287973076105118,0.0243436079472303,0.0243572555482388,0.0244988165795803,0.0353036522865295,0.0243663508445024,0.0244646929204464,0.0243578366935253,0.0300264321267605,0.0318638160824776,0.0265836212784052,0.0243682693690062,0.0247191991657019,0.0470976792275906,0.100678659975529,0.0243756659328938,0.0243913158774376,0.0270411670207977,0.0278284791857004,0.0360899940133095,0.0243569705635309,386,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"39","COAD","COAD",0.0290759969502687,0.018306078389287,0.019074983894825,0.386173158884048,0.0178620014339685,0.0181971993297338,0.03005132637918,0.0219718087464571,0.0178786888718605,0.0179508458822966,0.01787244156003,0.0213887523859739,0.0178659576922655,0.0195705834776163,0.0337523110210896,0.0181375909596682,0.0220073126256466,0.137528762221336,0.017885522916913,0.0178885441273451,0.0339192561805248,0.0199256259948015,0.0278434529900551,0.0178718063980341,387,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"40","COAD","COAD",0.0239693522453308,0.0189545974135399,0.0197295546531677,0.425879180431366,0.018494788557291,0.0185051579028368,0.0200100056827068,0.0205341950058937,0.0185120683163404,0.0185867808759212,0.0185055993497372,0.0227861050516367,0.0187999196350574,0.0385340973734856,0.0371620804071426,0.0187801402062178,0.0188145283609629,0.0464487113058567,0.0185191445052624,0.0185222700238228,0.0759489834308624,0.0229207202792168,0.0225771218538284,0.0185049418359995,401,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"41","COAD","COAD",0.0281420890241861,0.0265407580882311,0.0276555437594652,0.251959502696991,0.0258969180285931,0.0265513975173235,0.02801856957376,0.0368106067180634,0.0259211137890816,0.0260257311165333,0.025912057608366,0.0409938618540764,0.0259026549756527,0.0369491651654243,0.0377338938415051,0.0262964777648449,0.0304469373077154,0.0975713506340981,0.0259310249239206,0.0259354002773762,0.0356724299490452,0.0345499329268932,0.0266714747995138,0.0259111374616623,404,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"42","READ","COAD",0.0211168937385082,0.0200948510318995,0.0212951488792896,0.210365876555443,0.0196073818951845,0.0199753325432539,0.0213564317673445,0.0381570570170879,0.0196257010102272,0.0197049099951982,0.0196188408881426,0.0301812496036291,0.0196117255836725,0.03562917932868,0.052461288869381,0.0199098996818066,0.0223336350172758,0.228680551052094,0.0196332037448883,0.0196365173906088,0.0489471480250359,0.0218726545572281,0.0305664278566837,0.0196181442588568,405,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"43","UVM","UVM",0.0252973232418299,0.0226242933422327,0.112516067922115,0.0222362410277128,0.0220754630863667,0.0321011878550053,0.022216210141778,0.0231463778764009,0.0220960881561041,0.0221852660179138,0.0220883656293154,0.0275826938450336,0.0220803525298834,0.0238312855362892,0.0220978260040283,0.0224160607904196,0.0224125906825066,0.0221795123070478,0.0221045333892107,0.0221082661300898,0.024030975997448,0.0278624277561903,0.0236320197582245,0.369078576564789,413,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"44","PRAD","LGG",0.0314119979739189,0.0272475853562355,0.0278690103441477,0.0267802346497774,0.026586601510644,0.026601504534483,0.0267561096698046,0.0278763566166162,0.026611439883709,0.0267188437283039,0.0266021396964788,0.188460022211075,0.0265924893319607,0.029033001512289,0.0266135334968567,0.026996798813343,0.205080583691597,0.0267119128257036,0.0266216117888689,0.0292240809649229,0.0298153646290302,0.0296581946313381,0.0275293551385403,0.0266011953353882,414,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"45","UVM","UVM",0.0295202136039734,0.0217527281492949,0.150475516915321,0.0213796254247427,0.0212250407785177,0.0223431438207626,0.0213603656738997,0.0222546998411417,0.0212448704987764,0.021330613642931,0.0212374459952116,0.0215774476528168,0.0212297402322292,0.0297766849398613,0.0212465412914753,0.0215525161474943,0.0215471051633358,0.0213250815868378,0.0212529916316271,0.0212565790861845,0.023840369656682,0.0236772038042545,0.022733099758625,0.3548603951931,422,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"46","COAD","COAD",0.0506333038210869,0.02582036703825,0.0266072917729616,0.248193919658661,0.0251940041780472,0.0252081304788589,0.0253546349704266,0.0280255246907473,0.025217542424798,0.0253193210810423,0.0252087321132421,0.0504484884440899,0.0251995846629143,0.0334478355944157,0.0252195280045271,0.025582717731595,0.0255912635475397,0.0852719768881798,0.0252271834760904,0.0277404300868511,0.0590105094015598,0.0311467554420233,0.0301230829209089,0.0252078343182802,425,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"47","STAD","STAD",0.0205900557339191,0.0184907224029303,0.0189124327152967,0.0181735679507256,0.0180421639233828,0.0180522799491882,0.0181571990251541,0.033953595906496,0.0180590227246284,0.0181319080293179,0.0180527102202177,0.0315759219229221,0.018046161159873,0.019477192312479,0.0180604439228773,0.0183205343782902,0.0386978760361671,0.0328319631516933,0.0180659256875515,0.0180689767003059,0.511378765106201,0.0201266072690487,0.01868193782866,0.0180520713329315,440,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"48","LUAD","LUAD",0.0278234910219908,0.0262280944734812,0.0315259657800198,0.0311154518276453,0.0255918391048908,0.0256061870604753,0.0257550068199635,0.0275446735322475,0.0256157517433167,0.0257191359996796,0.0256067998707294,0.0271432623267174,0.0259513333439827,0.348169773817062,0.0256177671253681,0.0261035058647394,0.0259801689535379,0.025712464004755,0.025625541806221,0.0256298687309027,0.0377094931900501,0.0355828367173672,0.047035738825798,0.0256058890372515,443,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"49","THCA","THCA",0.0273373275995255,0.0237131100147963,0.0242539253085852,0.0233063828200102,0.023137865588069,0.0231508389115334,0.0232853889465332,0.0242603197693825,0.0231594834476709,0.0232529547065496,0.0231513921171427,0.0397514216601849,0.0231429915875196,0.0249781906604767,0.023161306977272,0.0234948545694351,0.0234857890754938,0.0232469234615564,0.0231683366000652,0.0786774605512619,0.0254758037626743,0.32535058259964,0.0809068083763123,0.0231505669653416,446,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"50","HNSC","HNSC",0.0195543579757214,0.0187428053468466,0.0354909524321556,0.0191282387822866,0.0154420295730233,0.0153465829789639,0.0198073238134384,0.431835472583771,0.0153523152694106,0.0335391834378242,0.0153469499200583,0.0178844202309847,0.015887301415205,0.12457649409771,0.0276330281049013,0.0156446415930986,0.0179960187524557,0.0191540736705065,0.0157862789928913,0.0153607772663236,0.0406874939799309,0.0190355610102415,0.0154212648048997,0.0153464050963521,494,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"51","COAD","COAD",0.0307132545858622,0.0204817429184914,0.0217762384563684,0.39775425195694,0.0200503412634134,0.0205570627003908,0.0216930005699396,0.0217611975967884,0.0225854478776455,0.0604664161801338,0.0207904633134604,0.0261561311781406,0.0335400849580765,0.021946843713522,0.0214349813759327,0.0203596949577332,0.0203518383204937,0.0738972797989845,0.0200767479836941,0.0200801361352205,0.0226660184562206,0.0206402968615294,0.0201592091470957,0.0200613494962454,520,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
"52","BRCA","BRCA",0.0412874706089497,0.164911285042763,0.032161720097065,0.0309052355587482,0.0318438708782196,0.0306989792734385,0.0309218876063824,0.0321701988577843,0.04642353951931,0.0308343898504972,0.0368110351264477,0.0362433232367039,0.0370997674763203,0.0331347025930882,0.0307128615677357,0.0311071276664734,0.0391174294054508,0.0308263953775167,0.0461861044168472,0.0337828621268272,0.0344078727066517,0.0463472679257393,0.0613660253584385,0.0306986197829247,524,10,4,0.1,0,0.7,1,0.8,"Fold01.Rep1"
