"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.984304600257788,0.764055353205571,0.986653746770026,0.00348192870141908,0.979829291918508,0.993478201621544,0.00348192870141908,0.977684892788043,0.995622600752009,"Uveal Melanoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQP_libsize","metadataSamplesAllQC_HiSeq_WGS",51,1719,"Uveal Melanoma","OtherCancerType"
