"Taxa","varImp"
"Actinomadura",90.2720893232859
"Ralstonia",90.1508122285184
"Sutterella",47.4304545853891
"Rhodococcus",26.8323604405307
"Pseudomonas",12.2702664902444
"Slackia",11.0786820432748
"Stenotrophomonas",8.69197656264986
"Clostridium",8.35991898848106
"Shewanella",7.41521206243173
"Brevundimonas",6.92348309634294
"Flavobacterium",6.87626114285046
"Alcaligenes",6.85987472237418
"Bordetella",6.55745568307585
"Aerococcus",5.72698024260673
"Delftia",5.49444510544332
"Cupriavidus",5.40201911191512
"Cutibacterium",5.03243627756841
"Gordonia",4.8075580376687
"Psychrobacter",4.73535698660601
"Acetobacter",4.18084606788681
"Dietzia",4.01290391864661
"Lactobacillus",3.84732345363187
"Serratia",3.52908926650345
"Klebsiella",3.42664284699301
"Nocardia",2.99448673810516
"Burkholderia",2.83271671527037
"Bacillus",2.78644751193053
"Sphingobium",2.2913793631482
"Rhizobium",2.24045938642679
"Achromobacter",2.21292689583855
"Mesorhizobium",2.04888504400493
"Malassezia",1.78899722723757
"Streptomyces",1.66951654315817
"Mycobacterium",1.5876439661258
"Staphylococcus",1.52613658388619
"Acinetobacter",1.31237915955308
"Vitreoscilla",1.30935376596038
"Acidovorax",1.25962446258559
"Skunavirus",1.16069304006655
"Lautropia",1.1597801074161
"Methylobacterium",1.15800989573847
"Eggerthella",1.11503387699835
"Raoultella",1.07967638103858
"Bradyrhizobium",1.05478404071661
"Halomonas",1.04719924488023
"Erysipelothrix",0.946373639496577
"Granulibacter",0.914577453357678
"Chryseobacterium",0.852071071362075
"Haematobacter",0.839545565621644
"Sphingomonas",0.829419716608593
"Agrobacterium",0.77847995279003
"Bifidobacterium",0.68801196990017
"Murdochiella",0.676526938793069
"Pandoraea",0.564784465210204
"Massilia",0.528025658669908
"Dermacoccus",0.510150936873249
"Cedecea",0.460268799547728
"Moraxella",0.407606124148497
"Microbacterium",0.350039017422804
"Gammaretrovirus",0.299363130988841
"Herbaspirillum",0.288868651781038
"Rothia",0.255384844606935
"Proteus",0.19790791694216
"Finegoldia",0.196981726403345
"Sphingobacterium",0.188579711691154
"Propionibacterium",0.137341594701748
"Nocardioides",0.121759358310475
"Brevibacterium",0.115008786372127
"Afipia",0.103635669092039
"Streptococcus",0.0890446627734486
"Enterobacter",0.0832461207171901
"Chromobacterium",0.0690342134068015
"Mageeibacillus",0.0673355783967866
"Desulfovibrio",0.0653510004055831
"Lachnoanaerobaculum",0.0616255052528324
"Tatumella",0.0611584259630087
"Tsukamurella",0.0517207782771097
"Microvirga",0.045549626110738
"Scardovia",0.0443902870255727
"Alphapapillomavirus",0.0418939615227834
"Alphatorquevirus",0.0404831529852336
"Faecalibacterium",0.0281234146095377
"Pantoea",0.0205762148138795
"Weissella",0.016726795203356
"Hungatella",0.0133610957453833
"Paracoccus",0.00788101313627652
"Comamonas",0.00597596127061529
"Salinicoccus",0.00420945066708805
"Trueperella",0.00352804152544212
"Flaviflexus",0.00337373029683021
"Penicillium",0.00300451686270333
"Veillonella",0.00268334563324146
