"Taxa","varImp"
"G016027695",853.87341456028
"G000485795",203.802299769175
"G001661405",189.736606598594
"G020179495",182.658513763013
"G019141545",65.6538675756712
"G000373345",47.2012046449788
"G019898765",46.8461927142119
"G000783715",45.6780683390799
"G003290485",44.9185944338737
"G000369885",39.3775878602288
"G002834225",37.0689696175293
"G020097475",32.7156604119483
"G019047105",25.729176410008
"G000146045",22.1228623038547
"G013892435",16.1323186606393
"G006716905",14.7837676769126
"G000279975",14.7757014552621
"G000156535",14.7150556194865
"G900455635",11.7178688460225
"G900455475",11.3159851021318
"G001936175",10.658884559047
"G010093385",9.16808992720778
"G000799205",7.55586354195572
"G002091815",6.71211702215528
"G003457595",6.57333815559556
"G900113465",6.56136669819777
"G900537995",6.51080708741927
"G002902365",6.35740205918665
"G900636385",6.33796511466863
"G000281755",6.21230892478505
"G000177435",5.65257777543527
"G000174195",5.52447821245974
"G001598695",5.49681159874538
"G000474135",5.32822126366668
"G900637515",4.97004676306871
"G000467105",4.68934640881859
"G000006765",4.58085091327817
"G000318135",4.27290109420967
"G000154465",4.08186907072356
"G019795235",4.05718697898988
"G000285995",4.03846433362246
"G019844095",3.92726826541645
"G000154405",3.92392943379115
"G006364295",3.79354714337028
"G000160015",3.56099023143588
"G000154205",3.48239328080621
"G014138435",3.46311413441421
"G007990545",3.26995522380832
"G000364445",3.10330087222367
"G000315425",2.57568370098655
"G002901765",2.48293521422788
"G002847555",2.4095954427616
"G005221305",2.39272132290827
"G003970495",2.37851808251641
"G900458255",2.29102883613668
"G003031105",2.17907940705522
"G900167195",2.0938337086492
"G016728705",2.03761687469633
"G000243375",1.97416590833673
"G017582745",1.90561981086365
"G000621265",1.76965721478638
"G001439685",1.69772567113417
"G003966625",1.56424925314711
"G000240185",1.54178172940824
"G016889925",1.49103630794218
"G000163455",1.39279595118031
"G007990635",1.2919086336567
"G001457475",1.25812642784257
"G000187465",1.24096467269713
"G004125815",1.23892752858565
"G000011065",1.05085632339887
"G001298465",1.04473142950688
"G002902545",1.02537243449227
"G900476005",0.996316606283587
"G013376815",0.989722008715654
"G011064845",0.986248433182413
"G002984395",0.951459966927372
"G000312465",0.948916458568883
"G001941345",0.855349915113046
"G900455895",0.824217274543488
"G002736145",0.821869485714607
"G001431595",0.785521357107185
"G019048645",0.783050063542537
"G003851835",0.780813334550468
"G000187585",0.734985485551055
"G014180735",0.734070074271563
"G001457555",0.731129279605033
"G000734905",0.662009231998691
"G000833575",0.642940174371666
"G001661255",0.63883159302166
"G000721785",0.634207356087601
"G001045685",0.627588823184446
"G000181695",0.618616790842597
"G000347875",0.614261718862609
"G001521715",0.601450541648921
"G000169235",0.600368177993251
"G001552595",0.582305917005943
"G011612585",0.550368983940775
"G001305955",0.549744745296492
"G016127935",0.532557813586028
"G020115495",0.503403986067125
"G002902685",0.479143763388579
"G013403315",0.47910018189631
"G003571725",0.463325559833604
"G000025565",0.452523573242075
"G000297075",0.423796781591708
"G001661395",0.420799673671652
"G014109845",0.413229956388204
"G015668545",0.387986849928919
"G000771725",0.364560011570894
"G001642055",0.310804002634861
